Order ID	Job ID	Job Name	Job Description	Proof Image URL

51504	5228	Roy Flan	"Royal Tultex

Full Back Buzzed Chicken (just the chicken)

Front Left Chest 

Roy Flan (roy (line1)
          Flan (line2) same size"
51506	5229	Happy Birthday!	""
51513	5235	Filmic Shirts	""
51522	5239	Solonators	""
51538	5246	White shirts	Front  smiley face image	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/4361/50th_birthday_smiley_face_its_only_a_number_sticker-p217020451827066531b2o35_400.jpg	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/4363/smiley.jpg
51538	5247	Black shirt	Front  smiley face image with special 50 is only a number is a number design
51541	5249	Joe Moses	""
51568	5253	Neese's Diner	""
51571	5256	onesies	""
51577	5258	Blank Sport Tek Shirts	""
51584	5263	Turner Tank Tops	White/ Navy G2200
51589	5270	kamazu jersey	""	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/4453/b3_jersey_kamazu_2.jpg
51591	5272	Seedtime Harvest	ORIGINAL
51592	5273	Analytics Ale	""
51592	5274	Big Data Bock	""
51592	5275	cloud stout	""
51595	5276	YESNET Shoe Order	Custom printed white shoes with print on side and tongue.
51596	5277	Royal Hats	3 royal blue foam trucker hats
51598	5278	Rapture  Medical Transport	"Left Chest:
Rapture
Medical        
Transport

Back:
Rapture
Image
Transport"
51382	5286	tanks	Am App 2408
51625	5289	See Green Turf Management	""
51630	5292	SugarWolf	""
51632	5294	Belleville Creeper	"orange 4400

belleville logo

Taylor on back"
51633	5295	Belleville Creeper	"orange 4400

belleville logo

Taylor on back"
51634	5296	5K shirts	""
51639	5300	Starkid Shorts	""
51648	5305	Went AGD Reprint	""
51649	5306	Ragin' Like sue Marin	Sue Martin picture and text on front  Text on the back
51650	5307	Credit for Misprint	$250 for job due on 9-7-12
51651	5308	Global Prep	""
51651	5309	Three Oaks	""
51657	5314	Dynamax Cleaning 3	""
51670	5315	Truven Hats	""
51673	5317	Michigan Alzheimers	""
51679	5321	Grosse Point North Noises Off	""
51680	5322	Grosse Point North Noises Off	""
51683	5325	Alf Burtleson Construction	Black Canvas 3001 shirt with white ink on front.
51684	5326	Sharks Team Shirts	Grass American Apparel 2001 / 2102 tees with print on front.	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/4529/Kyle_Ludeman_SHARK_TEAM_SHRITS.jpg
51691	5332	White Print	""
51691	5333	black print	""
51691	5334	chrome yellow print	""
51693	5335	RPM Cleaning	""
51700	5339	Belleville Band Boosters 3	""
51715	5353	Black V-Neck	""
51591	5354	recycle Tee	ORIGINAL
51539	5355	JV Soccer	""
51539	5356	Freshman Soccer	""
51589	5362	Replacement Orange Jerseys	10'' Royal Blue w/ white outline
51589	5363	Numbers for Replacement Blue Jerseys	10'' White
51603	5364	Added shirts - Same art	""
51382	5387	Late Additions	""
51591	5398	Seedtime harvest left chest	WHITE ON SAVANNAH
51591	5399	seedtime harvest breast print	SILVER ON BLACK
51591	5400	seedtime harvest black chest print	BLACK ON GREY
51591	5403	recycle tee (pink)	""
51835	5412	Ogio Backpack	One Ogio backpack  blank. 411047
51847	5423	blank garments	""
51849	5458	Freshman Sweatpants	""	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/4689/Aaron_Dean_GH_SOCCER_WARMUPS_2012_sweatpant.jpg
51848	5425	T-shirts	Front  white and red ink: Same print as job from 5-29-12
51865	5440	The Learning Express Preschool	""
51866	5442	Dynamax 4	""
51870	5444	Sigma Nu Phi Tees	Yellow t-shirts w/ black ink on the front and black + red ink on back.
51900	5466	Les Soeurs Fideles Totes	""
52082	5643	Detroit Arsenal of Democracy	detroitarsenaldemocracy14x16.arp
51914	5483	Polos	""
51919	5494	N/A	N/A
51936	5496	ZETE Athletics	""
51948	5505	Reagan/Bush '84 Shirt	Front  Reagan/Bush '84 image
51980	5529	Transfers	100 transfers
51981	5530	Transfers	""
51984	5532	Keller Sweatshirt	White Name on back
52012	5575	Purdue Vs. Marshall	""
52031	5594	Light transfers	""
52017	5580	B3 Hockey Jerseys	""	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/4845/b3_jersey_kamazu_2.jpg
52019	5581	Hwang Family Road Trip	""
52020	5582	Hurricane Relief	""
52022	5584	AA Dance Classics	""
52024	5585	Incredibles Shirts	""
52030	5592	Chicago Family Reunion Shirts	""
52031	5595	Dark Transfers	""
52032	5596	tshirts	""
52063	5618	Team Anthony	""
52068	5623	blank shirts	""
52077	5635	Team Runner Shirts	""
52078	5636	All Company Shirts	""
52081	5637	Stephen Winter Stuff	""
52082	5642	Michigan Flag Shirt	State of Michigan flag shirt. Should be michigan14x16 in retail folder.
52082	5644	Tuxedo Tee	blacktuxedo14x16.arp
52082	5645	Smokey Hitler	smokeyhitler14x16.arp
52082	5646	Clever Girl	clevergirl14x16.arp
52107	5677	Dunning 25 Year Subaru	A five color simulated process print to do properly - red  white  black  blue  and gray on a royal shirt.
52129	5698	Ekiden Blank  Shirts	""
52130	5699	Big Iron 1	""
52135	5707	PARC	""
52136	5708	Tim's Bike Shop	""
52140	5711	Roxy's Hoody	""	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/4907/Roxy_Hoody.jpg
52148	5716	Starkid Tee	""
52147	5715	Brandy Through The Years	""
52149	5717	Hockey Name/ Number	""
52153	5721	Coach and 4	""	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/5009/jerry_erickson_coach_and_four.jpg
52175	5733	Redskins - RG3	"http://i.ebayimg.com/t/Robert-Griffin-III-REDSKINS-T-SHIRT-JERSEY-RG3-WASHINGTON-SUPERMAN-XL-/00/s/NDAwWDQwMA==/$(KGrHqV !rcF!98RgYFrBQWpq3Nr3g~~60_35.JPG


Across chest of maroon shirt"
52175	5736	49ers	"http://www.shcpemerald.org/wp-content/uploads/2011/12/49ers2.jpg

Across chest of red shirt."
52175	5735	Buccaneers	"http://sports-logos-screensavers.com/user/Tampa_Bay_Buccaneers.jpg

on chest of black shirt"
52176	5737	Gordon Bombangers Reprint	""
52175	5738	Raiders	"http://sports-logos-screensavers.com/user/OaklandRaiders.jpg

across chest of gray shirt. (drop the gray oval and black from background"
52175	5739	Giants	"http://exchangebarandgrill.com/wp-content/uploads/2011/08/New_York_Giants.jpg

on chest of royal shirt"
52175	5740	Steelers	"http://img.phombo.com/img1/photocombo/38/PittsburghSteelers.jpg

on chest of a black shirt"
52175	5741	Packers	"http://blogs.dailypennsylvanian.com/thebuzz/files/2012/07/Packers.jpg

large across forest chest."
52175	5742	Cowboys	"http://www.21mktg.com/Content/Media/7e22d676e0364228838b4e8a1b59c723/dallas_cowboys-1280x960.jpg

on center chest of silver shirt"
52179	5744	Pioneer  (Purple)	""
52179	5745	AA Pioneer (Purple)	""
52179	5746	AA Pioneer Sweat Shirt (purple)	""
52179	5747	LS AA Pioneer (Grey)	""
52179	5748	AA Pioneer (Black) hoodies	""
52181	5750	Vintage Starkid Transfers	""
52184	5752	Bella Tanks	"About 20 of them.

Talk to Jerry about the art"
52191	5757	Marysville Ethanol	""
52193	5759	Basement Art Tees-Blue	""
52193	5760	Basement Art Tees-Pink	""
52193	5761	Basement Art Tees-Green	""
52193	5762	Basement Art Tees-Yellow	""
52195	5765	Bonne Vie	"Front; multi-colored floral image  ""Bonne Vie massage"
52204	5773	Blank Long Sleeves	""
52215	5777	Buttons: It's Me  Tyler	""
52089	5780	Other Garments--Family Order	""
52235	5796	MBC (Michigan Business Connection)	""
52244	5812	Gameday Victors Tanks	""
52244	5816	Ohio State	""
52244	5819	STATE Penis	""
52258	5831	Leon Table Cloth	""
52260	5834	WIHI Bands	""
52264	5839	Niagara Falls Tee	""
52283	5856	Lab Coats	""
52319	5881	Lime Green - G500 - 451	""
52344	5904	Angry Franks Brewing Company	""
52345	5905	PlayDoh Shirts	""
52353	5912	La Fawn's Sweet Delights	""
52364	5918	Tony  Owner	Tony  Owner print on front.
52364	5919	Darell  Foreman	Darell  Foreman print on front.
52365	5921	One Blank Trucker Hat	Royal hat with white foam front.
52388	5942	tocca logo (round)	""
52396	5956	Hoodie	""
52396	5957	T-Shirt	""
52384	5979	New front design	""
52406	5967	Destitute Band Shirts 2	""
52403	5961	Ike's Mom	""
52403	5962	Ike's Dad	""
52403	5963	Ella's Mom	""
52403	5964	Ella's Dad	""
52405	5966	FITZGERLAD TRANSFER	""
52417	5977	Michigan Extreme Cheer (OCT 2012)	""	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/5381/Veronica-Fluegge-MICHIGAN-EXTREME-CHEER.jpg
52421	5980	additional shirt	""
52426	5987	Comma Lady	""
52422	5989	Cowboy Hat	""
52422	5990	NT Top 40 Elaborate Design	""
52435	5997	Blank Tanks	""
52414	5998	No Decoration	No embroidery
52441	6002	EMU GeoClub	""
52448	6005	Michiganesian Reprint 2	""
52449	6007	white	""
52431	6008	GLACURH EMU	""
52476	6020	AATC Indoor Soccer	""
52516	6038	Blank Maroon Shirts	""
52522	6040	Glow Buttons	"1.5"" buttons shipped to Chicago"
52542	6059	R-Carpentry L.L.C.	""
52550	6132	Hats	""
52553	6080	Uncle Jesse and the Rippers	""
52597	6107	Starkid Test Prints	""
52598	6108	The Life of a Diva	""
52609	6114	BGSU Swimming	"1/2 tall

Swimming underneath the logo"
52613	6119	Blank Bags	""
52624	6129	Dance Team Shirts (separate invoice)	""	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/5525/Gerald_Hoff_ARMED_FORCES_WHEELCHAIR_BASKETBALL_GAME_job_5.jpg
52635	6141	Bags	""
52637	6147	DR Top Gun Shirts	""
52652	6163	Majestic Transfers	""
52542	6167	Additional shirts	""
52688	6205	Glow V-neck	""
52689	6206	BradyHoke	""
52690	6207	UM Rugby	""
52690	6208	Shirts	""
52694	6213	ND Alumni	""
52696	6215	black - 2000L t-shirts	"- white animal on front  with pink ""8-12"" beneath it
- ""WILD BILL"" on back  with ""KELSO beaneath it"
52702	6219	StarKid Retail Stock - Purple Friday	Random apparel to stock for Purple Friday
52710	6226	Additional Peace Corp Shirt	""
52712	6229	Sweat Pants	""	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/5935/Lisa_Fulton_SESAME_STREET_LIVE_NOV_12_job_2.jpg
52721	6241	Washtenaw Veterinary Hospital	""
52723	6243	Michigan Sweatshirts	""
52738	6267	Dark Garment	""
52738	6268	Dark Garment - Front Only	""
52739	6269	Reprint shirt	Same thing as before  reprinted
52750	6281	Walk in	""
52751	6282	-	""
52771	6306	Learned Feet Reprint	""
52772	6307	Blank Grey V-Neck	""
52773	6308	Fresh Off The Grill Pt 2	""
52798	6330	deep forest - F170 hoodie - back print	""
52806	6339	Balance on Tour Apparel	$1887.50
52808	6340	Soccer Jersey's	""
52811	6342	Heritage Animal Hospital	""
52821	6360	DG totes	"Donaldson and Gunther logo

Black bags"
52822	6361	Blank Apparel	""
52834	6375	Tie Dye	""
52844	6381	No print	No decoration
52871	6409	"Gold 4"" Number Transfers"	""
52881	6422	Team Pancakes	""
52890	6432	Blank Tees for Girl Scouts	""
52958	6506	Amazon - Keep Calm Gangnam Style	""
52909	6453	SK Sweatpants - Retail	""
52911	6455	UT Law Women Pt 2	""	http://s3.amazonaws.com/admin.annarbortshirtcompany.com/proof_images/5949/Liz_Natal_UT_WOMEN_LAW.jpg
52912	6465	Onesie	- ROBERT
52920	6467	Arena Numbers	""
52930	6476	Toddler Tees	""
52931	6478	Amazon - Creeper	""
52948	6498	Darren Criss Bowties Tee	- Darren Criss Bowties Tee (ton of bowties  pink sunglasses in middle)
52947	6497	Eisenhower Center (wrap-up)	""
52993	6539	Calculus was Tough	""
52999	6544	CHS Indoor Soccer	""
53000	6546	Gradtones	""
53008	6564	Antonio Order (white)	""
53008	6565	Antonio Order (Black)	""
53011	6567	Starkid Phonograph Shirt	""
53023	6575	SchakDaddy & The Mrs.	""
52989	6787	Grey Ink	""
53032	6590	Blank Hat	""
53066	6624	Bible - Joshua 24.15	""
53078	6636	Blank T-Shirts	""
53089	6647	Starkid Shirts	""
53093	6650	Sweatpants Part 2	""
53111	6677	Sir Narwhal	""
53111	6678	Bacon Narwhal	""
53111	6679	Unicorn Vs. Narwhal	""
53111	6680	cats = potato chips	""
53116	6684	I heart mammals	""
53120	6689	Harbor House	""
53120	6690	Woodland Mews	""
53126	6699	Family Diamond Auto Wash	""
53128	6703	HWNDCRESTALU	""
53140	6706	First Class on white shirt	""
53140	6707	Ballons transfer on black shirt	""
53140	6708	Bug Off  on black shirt	""
47817	16170	Tigers Logo Tee	Detroit Tigers T-shirts
